City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Year,Month,Day,Season
Ahmedabad,2020-06-04,26.08,84.25,4.99,37.3,21.51,13.535549399815327,0.79,21.29,56.78,5.69,32.56,3.39,101.0,2020,6,4,Monsoon
Ahmedabad,2020-06-05,30.72,88.9,3.76,33.6,19.08,13.535549399815327,0.63,14.73,4.08,7.45,43.04,2.98,92.0,2020,6,5,Monsoon
Ahmedabad,2020-06-06,33.19,65.77,3.91,39.76,22.28,13.535549399815327,0.71,14.4,40.28,8.11,25.23,3.18,95.0,2020,6,6,Monsoon
Ahmedabad,2020-06-07,20.67,69.5,5.19,34.11,20.48,13.535549399815327,0.82,13.05,36.32,6.71,20.69,3.63,93.0,2020,6,7,Monsoon
Ahmedabad,2020-06-08,22.92,70.97,4.88,28.47,17.52,13.535549399815327,0.57,11.6,30.16,7.93,20.35,3.84,97.0,2020,6,8,Monsoon
Ahmedabad,2020-06-09,21.17,81.73,5.23,25.68,16.39,13.535549399815327,0.86,12.69,39.69,4.48,18.91,3.27,84.0,2020,6,9,Monsoon
Ahmedabad,2020-06-10,23.62,94.06,5.9,20.92,14.59,13.535549399815327,0.85,16.22,44.32,5.27,23.65,6.7,101.0,2020,6,10,Monsoon
Ahmedabad,2020-06-11,20.4,66.21,5.3,26.94,17.05,13.535549399815327,0.68,18.41,37.38,8.21,38.36,7.98,92.0,2020,6,11,Monsoon
Ahmedabad,2020-06-12,21.4,93.89,5.28,22.4,14.85,13.535549399815327,0.85,16.27,45.05,7.9,40.74,13.19,105.0,2020,6,12,Monsoon
Ahmedabad,2020-06-13,21.72,62.28,3.93,28.15,16.62,13.535549399815327,1.18,17.51,30.53,7.01,30.2,8.68,98.0,2020,6,13,Monsoon
Ahmedabad,2020-06-14,24.1,87.14,3.16,27.53,15.77,13.535549399815327,0.86,20.82,35.29,6.89,28.99,6.74,96.0,2020,6,14,Monsoon
Ahmedabad,2020-06-15,21.21,92.72,4.03,31.93,18.56,13.535549399815327,0.85,19.3,33.59,21.69,44.29,6.77,96.0,2020,6,15,Monsoon
Ahmedabad,2020-06-16,31.49,94.09,6.95,24.73,17.23,13.535549399815327,0.85,11.26,38.44,7.54,45.98,3.36,80.0,2020,6,16,Monsoon
Ahmedabad,2020-06-17,14.79,11.5,4.88,19.65,13.18,13.535549399815327,0.81,9.4,18.2,4.6,49.52,3.04,95.0,2020,6,17,Monsoon
Ahmedabad,2020-06-18,12.1,89.23,6.87,36.24,20.97,13.535549399815327,0.56,11.72,75.83,3.28,45.51,2.98,294.76488095238096,2020,6,18,Monsoon
Ahmedabad,2020-06-19,17.65,135.16,19.86,33.84,22.86,13.535549399815327,0.71,9.9,40.03,3.99,51.14,3.62,108.0,2020,6,19,Monsoon
Ahmedabad,2020-06-20,22.9,120.7,11.79,15.81,10.1,13.535549399815327,0.5,10.1,46.04,3.37,42.06,3.59,124.0,2020,6,20,Monsoon
Ahmedabad,2020-06-21,24.28,138.12,3.45,12.44,8.23,13.535549399815327,0.7,11.45,57.31,3.17,58.65,2.87,106.0,2020,6,21,Monsoon
Ahmedabad,2020-06-22,19.02,98.37,4.48,16.76,11.49,13.535549399815327,0.52,13.32,45.85,3.33,53.61,2.67,75.0,2020,6,22,Monsoon
Ahmedabad,2020-06-23,22.2,88.99,7.13,15.67,12.2,13.535549399815327,0.51,13.0,64.75,3.18,60.9,2.46,85.0,2020,6,23,Monsoon
Ahmedabad,2020-06-24,30.29,82.9102228224173,13.07,25.92,21.72,13.535549399815327,0.75,11.99,43.31,1.95,55.13,1.19,91.0,2020,6,24,Monsoon
Ahmedabad,2020-06-25,32.56,142.43,8.29,24.83,18.21,13.535549399815327,0.65,11.73,40.54,0.98,51.94,1.22,95.0,2020,6,25,Monsoon
Ahmedabad,2020-06-26,36.48,150.65,8.96,30.78,20.8,13.535549399815327,0.59,10.41,44.47,1.76,49.31,1.72,93.0,2020,6,26,Monsoon
Ahmedabad,2020-06-27,62.12,118.67,9.18,56.35,19.86,13.535549399815327,0.49,12.44,68.05,1.32,37.76,1.62,92.0,2020,6,27,Monsoon
Ahmedabad,2020-06-28,31.57,82.9102228224173,6.37,23.99,16.4,13.535549399815327,0.52,11.01,26.34,1.37,49.58,1.34,82.0,2020,6,28,Monsoon
Ahmedabad,2020-06-29,29.75,127.98,9.06,25.15,18.92,13.535549399815327,0.67,12.1,34.99,1.39,60.21,0.79,74.0,2020,6,29,Monsoon
Ahmedabad,2020-06-30,40.02,121.1,7.09,58.92,33.41,13.535549399815327,0.73,16.39,41.64,1.21,44.1,1.35,98.0,2020,6,30,Monsoon
Ahmedabad,2020-07-01,37.63,82.9102228224173,4.42,35.04,20.17,13.535549399815327,0.28,14.4,9.69,1.73,47.05,1.87,119.0,2020,7,1,Monsoon
Aizawl,2020-03-11,32.69,47.91,6.99,2.85,11.93,26.64,0.6,4.53,4.48,0.03,0.3,3.477354965585054,294.76488095238096,2020,3,11,Summer
Aizawl,2020-03-12,31.21,38.66,7.2,1.27,10.65,25.63,0.56,4.22,2.81,0.01,0.08,3.477354965585054,52.0,2020,3,12,Summer
Aizawl,2020-03-13,38.39,46.68,7.19,0.91,10.37,29.16,0.57,4.46,0.18,0.0,0.0,3.477354965585054,60.0,2020,3,13,Summer
Aizawl,2020-03-14,43.23,50.83,7.14,1.07,10.48,28.95,0.57,4.53,0.41,0.0,0.0,3.477354965585054,62.0,2020,3,14,Summer
Aizawl,2020-03-15,33.82,41.03,7.09,0.36,9.73,28.41,0.48,4.63,0.3,0.0,0.0,3.477354965585054,70.0,2020,3,15,Summer
Aizawl,2020-03-16,27.14,35.04,5.63,2.32,8.09,23.98,0.5,4.71,13.02,0.13,0.68,3.477354965585054,54.0,2020,3,16,Summer
Aizawl,2020-03-17,27.32,35.75,3.07,2.14,3.41,24.57,0.48,4.84,6.03,0.25,1.34,3.477354965585054,40.0,2020,3,17,Summer
Aizawl,2020-03-18,31.76,41.51,3.0,1.48,5.24,23.42,0.47,5.04,8.76,0.24,1.19,3.477354965585054,51.0,2020,3,18,Summer
Aizawl,2020-03-19,43.8,53.59,2.97,1.31,4.97,23.41,0.48,5.3,9.96,0.26,1.11,3.477354965585054,63.0,2020,3,19,Summer
Aizawl,2020-03-20,35.48,44.02,3.01,0.83,4.64,24.85,0.49,5.32,6.43,0.27,1.15,3.477354965585054,69.0,2020,3,20,Summer
Aizawl,2020-03-21,51.27,60.05,3.01,0.88,4.62,24.44,0.49,5.63,8.62,49.66,50.11,3.477354965585054,70.0,2020,3,21,Summer
Aizawl,2020-03-22,33.24,40.33,2.93,0.13,3.65,18.55,0.37,5.41,5.64,13.07,13.69,3.477354965585054,71.0,2020,3,22,Summer
Aizawl,2020-03-23,35.34,41.55,2.98,0.16,3.71,20.24,0.32,5.63,5.73,62.93,62.45,3.477354965585054,53.0,2020,3,23,Summer
Aizawl,2020-03-24,47.34,56.65,2.96,0.14,3.66,20.21,0.37,6.17,5.59,0.33,0.33,3.477354965585054,66.0,2020,3,24,Summer
Aizawl,2020-03-25,53.64,62.86,2.96,0.17,3.77,25.43,0.44,6.75,6.44,0.23,0.84,3.477354965585054,92.0,2020,3,25,Summer
Aizawl,2020-03-26,54.9,62.7,2.96,0.13,3.69,25.48,0.42,6.8,5.87,0.25,0.92,3.477354965585054,89.0,2020,3,26,Summer
Aizawl,2020-03-27,44.64,53.86,2.94,0.11,3.59,28.26,0.4,7.34,6.42,0.22,0.82,3.477354965585054,82.0,2020,3,27,Summer
Aizawl,2020-03-28,51.33,60.03,2.92,0.35,3.89,29.89,0.44,7.69,8.76,0.23,0.66,3.477354965585054,71.0,2020,3,28,Summer
Aizawl,2020-03-29,34.54,41.95,2.93,0.13,3.64,28.47,0.36,7.8,7.99,0.19,0.6,3.477354965585054,81.0,2020,3,29,Summer
Aizawl,2020-03-30,39.47,48.07,2.93,0.24,3.79,29.05,0.42,7.67,7.4,0.19,0.73,3.477354965585054,60.0,2020,3,30,Summer
Aizawl,2020-03-31,27.27,33.9,2.95,0.25,3.8,30.99,0.4,7.9,6.74,0.18,0.8,3.477354965585054,51.0,2020,3,31,Summer
Aizawl,2020-04-01,38.6,49.19,2.98,0.26,3.94,32.95,0.45,8.11,6.12,36.6,37.17,3.477354965585054,62.0,2020,4,1,Summer
Aizawl,2020-04-02,36.22,48.66,2.93,0.25,3.86,32.94,0.4,8.36,9.24,0.15,0.55,3.477354965585054,64.0,2020,4,2,Summer
Aizawl,2020-04-03,30.35,39.84,2.9,0.21,3.75,23.37,0.29,8.25,10.87,0.08,0.47,3.477354965585054,54.0,2020,4,3,Summer
Aizawl,2020-04-04,24.05,41.95,2.97,0.25,3.79,21.6,0.26,8.16,11.09,0.08,0.42,3.477354965585054,43.0,2020,4,4,Summer
Aizawl,2020-04-05,26.47,33.51,2.96,0.08,3.5,26.0,0.31,8.79,5.76,10.03,10.52,3.477354965585054,44.0,2020,4,5,Summer
Aizawl,2020-04-06,35.13,43.65,2.96,0.15,3.69,25.1,0.31,8.49,7.94,0.12,0.52,3.477354965585054,48.0,2020,4,6,Summer
Aizawl,2020-04-07,33.19,42.17,2.92,0.3,3.85,22.71,0.3,8.78,13.38,0.12,0.38,3.477354965585054,61.0,2020,4,7,Summer
Aizawl,2020-04-08,24.92,31.74,2.97,0.18,3.74,23.73,0.27,8.69,9.67,0.08,0.41,3.477354965585054,45.0,2020,4,8,Summer
Aizawl,2020-04-09,39.15,45.79,3.32,0.31,4.47,22.95,0.39,7.81,7.66,6.27,6.66,3.477354965585054,59.0,2020,4,9,Summer
Aizawl,2020-04-10,38.01,45.39,4.41,0.13,5.7,27.97,0.41,4.52,5.62,0.16,0.7,3.477354965585054,64.0,2020,4,10,Summer
Aizawl,2020-04-11,30.06,35.53,4.37,0.17,5.74,30.0,0.37,4.77,6.71,0.15,0.71,3.477354965585054,55.0,2020,4,11,Summer
Aizawl,2020-04-12,21.7,27.32,4.33,0.12,5.6,26.24,0.27,4.54,8.47,8.27,8.6,3.477354965585054,41.0,2020,4,12,Summer
Aizawl,2020-04-13,28.33,33.24,6.24,0.39,8.44,28.53,0.36,5.3,10.16,0.12,0.57,3.477354965585054,42.0,2020,4,13,Summer
Aizawl,2020-04-14,46.26,49.81,10.26,0.45,14.04,31.28,0.47,5.66,2.97,29.29,29.74,3.477354965585054,64.0,2020,4,14,Summer
Aizawl,2020-04-15,40.72,48.87,11.4,0.51,15.65,30.38,0.42,5.71,0.72,1.55,2.05,3.477354965585054,76.0,2020,4,15,Summer
Aizawl,2020-04-16,22.63,28.06,11.4,0.33,15.49,23.59,0.28,5.52,0.79,4.18,4.62,3.477354965585054,49.0,2020,4,16,Summer
Aizawl,2020-04-17,15.06,19.85,11.4,0.36,15.51,14.87,0.22,5.43,2.46,0.05,0.35,3.477354965585054,33.0,2020,4,17,Summer
Aizawl,2020-04-18,19.5,25.12,11.44,0.25,15.38,17.65,0.25,6.06,1.17,0.05,0.31,3.477354965585054,31.0,2020,4,18,Summer
Aizawl,2020-04-19,10.48,14.73,11.44,0.11,15.2,19.03,0.22,6.4,1.27,0.03,0.33,3.477354965585054,24.0,2020,4,19,Summer
Aizawl,2020-04-20,11.79,18.9,11.47,0.95,16.08,19.13,0.25,6.79,8.71,1.02,1.41,3.477354965585054,24.0,2020,4,20,Summer
Aizawl,2020-04-21,9.53,20.94,11.54,0.75,15.94,16.64,0.27,6.62,7.67,10.19,10.54,3.477354965585054,23.0,2020,4,21,Summer
Aizawl,2020-04-22,8.53,11.26,11.47,0.34,15.48,15.61,0.24,6.61,1.3,0.05,0.45,3.477354965585054,20.0,2020,4,22,Summer
Aizawl,2020-04-23,10.42,14.56,11.56,0.26,15.49,16.78,0.26,6.96,1.75,0.06,0.49,3.477354965585054,19.0,2020,4,23,Summer
Aizawl,2020-04-24,5.74,9.67,11.53,0.34,15.57,12.4,0.21,6.79,1.16,0.03,0.31,3.477354965585054,19.0,2020,4,24,Summer
Aizawl,2020-04-25,3.14,5.83,11.51,0.2,14.68,17.91,0.18,7.47,0.55,7.73,8.0,3.477354965585054,19.0,2020,4,25,Summer
Aizawl,2020-04-26,1.97,4.06,11.54,0.13,15.25,12.44,0.18,6.98,1.78,6.7,6.95,3.477354965585054,18.0,2020,4,26,Summer
Aizawl,2020-04-27,5.4,9.88,11.62,0.27,15.57,17.69,0.25,7.21,0.22,8.33,8.74,3.477354965585054,19.0,2020,4,27,Summer
Aizawl,2020-04-28,3.55,7.84,11.7,0.18,15.6,17.07,0.26,6.97,36.608304512863775,6.89,7.42,3.477354965585054,19.0,2020,4,28,Summer
Aizawl,2020-04-29,3.85,6.78,11.6,0.17,15.4,15.28,0.21,7.23,36.608304512863775,13.67,14.03,3.477354965585054,19.0,2020,4,29,Summer
Aizawl,2020-04-30,4.49,8.9,11.7,0.3,15.65,14.49,0.24,6.6,1.55,20.86,21.42,3.477354965585054,19.0,2020,4,30,Summer
Aizawl,2020-05-01,7.92,12.97,11.68,0.35,15.71,18.21,0.3,6.47,1.61,0.06,0.76,3.477354965585054,20.0,2020,5,1,Summer
Aizawl,2020-05-02,8.24,13.13,11.6,0.23,15.48,16.69,0.28,6.46,0.1,10.3,10.91,3.477354965585054,20.0,2020,5,2,Summer
Aizawl,2020-05-03,5.48,9.88,11.53,0.08,15.15,14.56,0.19,6.42,0.07,16.64,17.0,3.477354965585054,19.0,2020,5,3,Summer
Aizawl,2020-05-04,6.32,11.92,11.56,0.22,15.43,15.74,0.23,6.93,0.41,22.57,22.98,3.477354965585054,19.0,2020,5,4,Summer
Aizawl,2020-05-05,10.16,14.63,11.58,0.25,15.58,18.64,0.27,7.6,0.12,6.11,6.56,3.477354965585054,19.0,2020,5,5,Summer
Aizawl,2020-05-06,6.15,8.99,13.16,0.63,16.56,15.26,0.24,7.36,2.82,3.21,3.68,3.477354965585054,20.0,2020,5,6,Summer
Aizawl,2020-05-07,3.93,6.85,11.51,0.18,15.43,19.43,0.27,8.04,0.19,10.76,11.43,3.477354965585054,20.0,2020,5,7,Summer
Aizawl,2020-05-08,13.61,17.4,11.52,0.49,15.75,22.37,0.32,8.51,2.66,22.22,22.76,3.477354965585054,20.0,2020,5,8,Summer
Aizawl,2020-05-09,13.29,19.14,11.54,0.34,15.65,27.89,0.37,8.6,0.24,0.07,1.0,3.477354965585054,24.0,2020,5,9,Summer
Aizawl,2020-05-10,16.09,20.04,11.47,0.09,15.21,32.66,0.31,8.61,0.06,0.06,0.82,3.477354965585054,24.0,2020,5,10,Summer
Aizawl,2020-05-11,25.35,31.71,11.55,0.69,15.98,29.77,0.39,8.87,7.63,12.22,13.15,3.477354965585054,35.0,2020,5,11,Summer
Aizawl,2020-05-12,27.97,33.56,11.51,0.44,15.73,29.94,0.42,8.91,0.18,0.12,1.04,3.477354965585054,46.0,2020,5,12,Summer
Aizawl,2020-05-13,23.72,28.88,11.51,0.6,15.86,21.17,0.37,8.41,1.74,5.14,5.68,3.477354965585054,46.0,2020,5,13,Summer
Aizawl,2020-05-14,21.05,24.86,11.46,0.65,15.85,23.68,0.32,9.08,7.27,8.15,8.56,3.477354965585054,33.0,2020,5,14,Summer
Aizawl,2020-05-15,14.82,19.67,11.65,0.35,15.83,23.19,0.31,9.06,0.05,10.0,10.96,3.477354965585054,31.0,2020,5,15,Summer
Aizawl,2020-05-16,8.3,12.62,11.6,0.29,15.67,22.47,0.27,9.19,36.608304512863775,14.93,15.51,3.477354965585054,21.0,2020,5,16,Summer
Aizawl,2020-05-17,12.42,18.0,11.49,0.12,15.26,25.82,0.23,9.84,0.04,4.149716373012463,19.2963644177052,3.477354965585054,20.0,2020,5,17,Summer
Aizawl,2020-05-18,17.92,25.29,11.55,0.56,15.89,28.94,0.38,10.05,4.03,39.79,40.5,3.477354965585054,26.0,2020,5,18,Summer
Aizawl,2020-05-19,18.83,24.52,11.59,0.48,15.9,25.16,0.36,9.84,1.16,13.31,13.96,3.477354965585054,32.0,2020,5,19,Summer
Aizawl,2020-05-20,6.53,10.27,11.81,0.51,16.12,17.62,0.31,9.81,0.44,3.61,3.97,3.477354965585054,24.0,2020,5,20,Summer
Aizawl,2020-05-21,8.97,14.44,11.41,0.34,15.53,13.24,0.21,10.1,2.88,0.02,0.22,3.477354965585054,20.0,2020,5,21,Summer
Aizawl,2020-05-22,14.67,19.13,11.48,0.36,15.59,11.35,0.25,9.92,1.07,0.02,0.3,3.477354965585054,22.0,2020,5,22,Summer
Aizawl,2020-05-23,16.13,21.52,11.49,0.27,15.52,16.11,0.25,10.88,0.28,28.67,28.82,3.477354965585054,22.0,2020,5,23,Summer
Aizawl,2020-05-24,13.4,19.09,11.38,0.09,15.1,15.75,0.19,11.19,0.68,16.38,16.57,3.477354965585054,27.0,2020,5,24,Summer
Aizawl,2020-05-25,9.72,14.84,11.49,0.28,15.49,14.45,0.19,11.14,1.77,11.99,12.1,3.477354965585054,20.0,2020,5,25,Summer
Aizawl,2020-05-26,9.03,13.23,11.57,0.42,15.65,12.13,0.22,11.09,2.5,0.04,0.26,3.477354965585054,19.0,2020,5,26,Summer
Aizawl,2020-05-27,1.96,4.32,15.59,0.62,20.63,16.72,0.21,11.13,4.82,3.34,3.51,3.477354965585054,21.0,2020,5,27,Summer
Aizawl,2020-05-28,3.47,9.67,11.6,0.35,15.67,19.71,0.24,11.89,2.67,0.38,4.02,3.477354965585054,21.0,2020,5,28,Summer
Aizawl,2020-05-29,3.62,7.84,11.59,0.47,15.72,12.68,0.24,11.24,1.98,3.06,3.58,3.477354965585054,20.0,2020,5,29,Summer
Aizawl,2020-05-30,3.43,7.24,11.61,0.21,15.46,12.93,0.22,11.38,0.24,30.73,31.04,3.477354965585054,20.0,2020,5,30,Summer
Aizawl,2020-05-31,3.68,7.45,11.54,0.08,15.13,12.87,0.17,11.58,0.1,4.149716373012463,19.2963644177052,3.477354965585054,19.0,2020,5,31,Summer
Aizawl,2020-06-01,4.52,9.11,12.06,0.59,15.89,12.84,0.22,11.83,3.37,14.32,14.63,3.477354965585054,19.0,2020,6,1,Monsoon
Aizawl,2020-06-02,3.96,8.56,11.74,0.21,15.7,13.28,0.24,12.13,36.608304512863775,4.149716373012463,19.2963644177052,3.477354965585054,20.0,2020,6,2,Monsoon
Aizawl,2020-06-03,2.33,6.33,11.68,0.29,15.65,14.43,0.24,12.24,2.76,36.41,36.5,3.477354965585054,20.0,2020,6,3,Monsoon
Aizawl,2020-06-04,2.17,4.57,11.64,0.22,15.57,16.06,0.19,12.61,2.8,3.74,4.0,3.477354965585054,19.0,2020,6,4,Monsoon
Aizawl,2020-06-05,2.49,7.33,20.36,0.7,25.15,25.23,0.24,12.97,3.3,17.11,17.44,3.477354965585054,31.0,2020,6,5,Monsoon
Aizawl,2020-06-06,2.81,6.19,11.75,0.15,15.62,18.88,0.21,12.82,36.608304512863775,4.149716373012463,19.2963644177052,3.477354965585054,20.0,2020,6,6,Monsoon
Aizawl,2020-06-07,5.2,82.9102228224173,11.58,0.09,15.25,19.16,0.18,12.16,36.608304512863775,4.149716373012463,19.2963644177052,3.477354965585054,19.0,2020,6,7,Monsoon
Aizawl,2020-06-08,14.44,22.3,11.79,0.76,16.31,22.38,0.41,13.0,0.87,10.9,11.62,3.477354965585054,25.0,2020,6,8,Monsoon
Aizawl,2020-06-09,10.08,13.04,11.62,0.13,15.49,24.75,0.33,13.48,36.608304512863775,0.04,0.55,3.477354965585054,23.0,2020,6,9,Monsoon
Aizawl,2020-06-10,1.54,2.79,11.77,0.1,15.52,21.4,0.22,13.44,36.608304512863775,65.53,65.67,3.477354965585054,19.0,2020,6,10,Monsoon
Aizawl,2020-06-11,54.9846661237785,6.11,11.79,0.31,15.78,20.59,0.21,13.53,1.92,1.59,1.9,3.477354965585054,294.76488095238096,2020,6,11,Monsoon
Aizawl,2020-06-12,0.99,8.1,11.67,0.25,15.53,21.22,0.2,11.92,3.6,0.03,0.33,3.477354965585054,19.0,2020,6,12,Monsoon
Aizawl,2020-06-13,1.4,5.8,11.65,0.07,15.31,22.03,0.17,8.11,4.35,81.92,82.01,3.477354965585054,19.0,2020,6,13,Monsoon
Aizawl,2020-06-14,0.98,4.59,11.63,0.07,15.17,24.59,0.16,8.82,3.77,4.149716373012463,19.2963644177052,3.477354965585054,19.0,2020,6,14,Monsoon
Aizawl,2020-06-15,1.19,4.99,11.66,0.07,15.3,24.48,0.17,8.52,4.17,4.149716373012463,19.2963644177052,3.477354965585054,19.0,2020,6,15,Monsoon
Aizawl,2020-06-16,1.14,6.19,11.83,0.37,15.85,20.36,0.17,8.62,4.86,12.62,12.86,3.477354965585054,19.0,2020,6,16,Monsoon
Aizawl,2020-06-17,54.9846661237785,1.99,13.01,0.33,15.57,19.46,0.16,5.65,4.5,35.02,35.09,3.477354965585054,20.0,2020,6,17,Monsoon
Aizawl,2020-06-18,1.25,9.1,11.7,0.22,15.6,24.03,0.15,1.76,2.0,23.25,23.25,3.477354965585054,20.0,2020,6,18,Monsoon
Aizawl,2020-06-19,5.92,19.02,11.74,0.26,15.74,36.73,0.2,2.84,1.58,13.67,13.94,3.477354965585054,20.0,2020,6,19,Monsoon
Aizawl,2020-06-20,2.46,12.72,11.74,0.08,15.47,34.12,0.22,2.39,36.608304512863775,0.04,0.25,3.477354965585054,19.0,2020,6,20,Monsoon
Aizawl,2020-06-21,2.63,9.03,11.55,0.06,15.15,29.9,0.15,2.33,0.34,4.149716373012463,19.2963644177052,3.477354965585054,19.0,2020,6,21,Monsoon
Aizawl,2020-06-22,2.88,13.68,11.74,0.32,15.79,29.98,0.16,1.91,1.79,12.27,12.38,3.477354965585054,20.0,2020,6,22,Monsoon
Aizawl,2020-06-23,2.76,13.65,11.61,0.38,15.67,25.38,0.05,0.95,2.6,20.29,20.36,3.477354965585054,20.0,2020,6,23,Monsoon
Aizawl,2020-06-24,8.62,32.1,11.57,0.14,15.41,25.57,0.07,1.08,1.84,17.08,17.17,3.477354965585054,25.0,2020,6,24,Monsoon
Aizawl,2020-06-25,7.98,28.92,11.57,0.16,15.5,23.4,0.05,1.03,1.76,4.149716373012463,19.2963644177052,3.477354965585054,33.0,2020,6,25,Monsoon
Aizawl,2020-06-26,1.39,7.21,11.8,0.18,15.71,22.46,0.03,1.24,1.08,4.149716373012463,19.2963644177052,3.477354965585054,21.0,2020,6,26,Monsoon
Aizawl,2020-06-27,0.16,3.16,11.69,0.07,15.41,22.42,0.02,1.08,1.29,4.149716373012463,19.2963644177052,3.477354965585054,19.0,2020,6,27,Monsoon
Aizawl,2020-06-28,0.24,1.15,11.56,0.05,15.14,25.45,0.02,1.38,1.4,4.149716373012463,19.2963644177052,3.477354965585054,19.0,2020,6,28,Monsoon
Aizawl,2020-06-29,0.28,10.02,12.04,0.13,15.96,28.73,0.12,2.03,0.95,4.149716373012463,19.2963644177052,3.477354965585054,20.0,2020,6,29,Monsoon
Aizawl,2020-06-30,1.89,9.27,11.91,0.1,15.75,28.68,0.11,2.23,1.16,4.149716373012463,19.2963644177052,3.477354965585054,20.0,2020,6,30,Monsoon
Aizawl,2020-07-01,4.49,5.39,11.44,0.07,15.11,19.41,0.02,2.07,3.39,4.149716373012463,19.2963644177052,3.477354965585054,20.0,2020,7,1,Monsoon
Amaravati,2017-11-24,71.36,115.75,1.75,20.65,12.4,12.19,0.1,10.76,109.26,0.17,5.92,0.1,294.76488095238096,2017,11,24,PostMonsoon
Amaravati,2017-11-25,81.4,124.5,1.44,20.5,12.08,10.72,0.12,15.24,127.09,0.2,6.5,0.06,184.0,2017,11,25,PostMonsoon
Amaravati,2017-11-26,78.32,129.06,1.26,26.0,14.85,10.28,0.14,26.96,117.44,0.22,7.95,0.08,197.0,2017,11,26,PostMonsoon
Amaravati,2017-11-27,88.76,135.32,6.6,30.85,21.77,12.91,0.11,33.59,111.81,0.29,7.63,0.12,198.0,2017,11,27,PostMonsoon
Amaravati,2017-11-28,64.18,104.09,2.56,28.07,17.01,11.42,0.09,19.0,138.18,0.17,5.02,0.07,188.0,2017,11,28,PostMonsoon
Amaravati,2017-11-29,72.47,114.84,5.23,23.2,16.59,12.25,0.16,10.55,109.74,0.21,4.71,0.08,173.0,2017,11,29,PostMonsoon
Amaravati,2017-11-30,69.8,114.86,4.69,20.17,14.54,10.95,0.12,14.07,118.09,0.16,3.52,0.06,165.0,2017,11,30,PostMonsoon
Amaravati,2017-12-01,73.96,113.56,4.58,19.29,13.97,10.95,0.1,13.9,123.8,0.17,2.85,0.04,191.0,2017,12,1,Winter
Amaravati,2017-12-02,89.9,140.2,7.71,26.19,19.87,13.12,0.1,19.37,128.73,0.25,2.79,0.07,191.0,2017,12,2,Winter
Amaravati,2017-12-03,87.14,130.52,0.97,21.31,12.12,14.36,0.15,11.41,114.8,0.23,3.82,0.04,227.0,2017,12,3,Winter
Amaravati,2017-12-04,84.64,125.0,4.02,26.98,17.58,14.41,0.18,9.84,112.41,0.31,3.53,0.09,168.0,2017,12,4,Winter
Amaravati,2017-12-05,88.36,121.77,3.7,20.23,13.75,13.72,0.12,14.02,117.93,0.24,2.92,0.03,198.0,2017,12,5,Winter
Amaravati,2017-12-06,96.83,139.36,1.6,25.65,14.99,15.12,0.11,16.54,117.21,0.29,4.45,0.07,201.0,2017,12,6,Winter
Amaravati,2017-12-07,117.46,181.64,4.26,41.1,25.32,17.34,0.13,28.79,94.63,0.36,6.21,0.17,252.0,2017,12,7,Winter
Amaravati,2017-12-08,122.88,208.86,5.56,54.87,33.71,17.96,0.27,22.97,68.6,0.36,6.28,0.21,310.0,2017,12,8,Winter
Amaravati,2017-12-09,74.28,141.22,6.1,44.97,28.88,15.73,0.09,21.9,60.62,0.26,4.79,0.16,196.0,2017,12,9,Winter
Amaravati,2017-12-10,50.32,102.77,1.73,33.85,19.41,12.56,0.1,13.65,68.15,0.2,4.29,0.1,132.0,2017,12,10,Winter
Amaravati,2017-12-11,58.47,115.27,4.93,41.64,26.15,15.2,0.16,18.37,73.75,0.23,5.51,0.16,147.0,2017,12,11,Winter
Amaravati,2017-12-12,89.35,131.48,7.97,42.1,28.88,21.24,0.24,7.42,44.67,0.28,7.01,0.19,179.0,2017,12,12,Winter
Amaravati,2017-12-13,64.42,99.74,7.2,34.78,24.36,17.63,0.15,5.81,50.16,0.24,6.11,0.14,145.0,2017,12,13,Winter
Amaravati,2017-12-14,69.4,98.94,5.81,29.97,20.67,19.34,0.14,5.8,55.0,0.23,5.09,0.14,115.0,2017,12,14,Winter
Amaravati,2017-12-15,71.07,109.65,4.19,25.0,16.7,16.0,0.1,8.33,79.04,0.18,3.45,0.07,140.0,2017,12,15,Winter
Amaravati,2017-12-16,79.76,129.81,8.77,40.92,28.84,15.56,0.17,8.51,73.17,0.24,4.41,0.13,156.0,2017,12,16,Winter
Amaravati,2017-12-17,108.06,167.62,7.29,47.05,30.94,18.52,0.08,16.05,70.74,0.31,4.32,0.24,225.0,2017,12,17,Winter
Amaravati,2017-12-18,100.75,172.04,7.63,53.94,33.45,18.49,0.11,14.05,59.2,0.26,3.77,0.19,251.0,2017,12,18,Winter
Amaravati,2017-12-19,106.25,171.56,2.74,43.09,21.78,19.66,0.13,15.45,66.9,0.28,3.13,0.18,228.0,2017,12,19,Winter
Amaravati,2017-12-20,83.79,141.83,6.77,47.47,30.74,17.37,0.3,13.35,77.54,0.29,3.7,0.15,223.0,2017,12,20,Winter
Amaravati,2017-12-21,79.98,147.74,7.02,49.55,32.07,17.28,0.14,13.58,79.71,0.33,3.95,0.19,170.0,2017,12,21,Winter
Amaravati,2017-12-22,76.27,152.59,7.51,56.0,35.9,19.53,0.15,29.88,56.97,0.29,4.44,0.19,165.0,2017,12,22,Winter
